hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-15,1,2016-03-15T00:00:00+00:00,train,136,1,15,3,11,75,0,118,139,112,99,137.42857142857142,124.64285714285714,114.32142857142857,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-15,1,2016-03-15T00:00:00+00:00,train,181,1,15,3,11,75,0,174,170,169,124,185.0,177.42857142857142,156.64285714285714,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-16,1,2016-03-16T00:00:00+00:00,train,141,2,16,3,11,76,0,136,148,123,112,137.0,126.35714285714286,115.64285714285714,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-16,1,2016-03-16T00:00:00+00:00,train,174,2,16,3,11,76,0,181,182,179,107,186.57142857142858,178.28571428571428,158.67857142857142,172,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-17,1,2016-03-17T00:00:00+00:00,train,156,3,17,3,11,77,0,141,146,101,97,136.0,127.64285714285714,116.67857142857143,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-17,1,2016-03-17T00:00:00+00:00,train,179,3,17,3,11,77,0,174,185,158,115,185.42857142857142,177.92857142857142,161.07142857142858,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-18,1,2016-03-18T00:00:00+00:00,train,140,4,18,3,11,78,0,156,169,120,81,137.42857142857142,131.57142857142858,118.78571428571429,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-18,1,2016-03-18T00:00:00+00:00,train,181,4,18,3,11,78,0,179,197,170,204,184.57142857142858,179.42857142857142,163.35714285714286,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-19,1,2016-03-19T00:00:00+00:00,train,174,5,19,3,11,79,1,140,154,132,86,133.28571428571428,133.0,120.89285714285714,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-19,1,2016-03-19T00:00:00+00:00,train,185,5,19,3,11,79,1,181,194,194,151,182.28571428571428,180.21428571428572,162.53571428571428,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-20,1,2016-03-20T00:00:00+00:00,train,153,6,20,3,11,80,1,174,88,77,54,136.14285714285714,136.0,124.03571428571429,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-20,1,2016-03-20T00:00:00+00:00,train,212,6,20,3,11,80,1,185,193,154,114,181.0,179.57142857142858,163.75,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-21,1,2016-03-21T00:00:00+00:00,train,177,0,21,3,12,81,0,153,118,118,87,145.42857142857142,141.42857142857142,127.57142857142857,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-21,1,2016-03-21T00:00:00+00:00,train,214,0,21,3,12,81,0,212,174,165,122,183.71428571428572,183.71428571428572,167.25,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-22,1,2016-03-22T00:00:00+00:00,train,178,1,22,3,12,82,0,177,136,139,93,153.85714285714286,145.64285714285714,130.78571428571428,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-22,1,2016-03-22T00:00:00+00:00,train,191,1,22,3,12,82,0,214,181,170,128,189.42857142857142,187.21428571428572,170.53571428571428,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-23,1,2016-03-23T00:00:00+00:00,train,154,2,23,3,12,83,0,178,141,148,92,159.85714285714286,148.42857142857142,133.82142857142858,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-23,1,2016-03-23T00:00:00+00:00,train,195,2,23,3,12,83,0,191,174,182,135,190.85714285714286,188.71428571428572,172.78571428571428,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-24,1,2016-03-24T00:00:00+00:00,train,176,3,24,3,12,84,0,154,156,146,100,161.71428571428572,148.85714285714286,136.03571428571428,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-24,1,2016-03-24T00:00:00+00:00,train,223,3,24,3,12,84,0,195,179,185,129,193.85714285714286,189.64285714285714,174.92857142857142,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-25,1,2016-03-25T00:00:00+00:00,train,187,4,25,3,12,85,0,176,140,169,121,164.57142857142858,151.0,138.75,187,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-25,1,2016-03-25T00:00:00+00:00,train,219,4,25,3,12,85,0,223,181,197,139,200.14285714285714,192.35714285714286,178.28571428571428,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-26,1,2016-03-26T00:00:00+00:00,train,179,5,26,3,12,86,1,187,174,154,181,171.28571428571428,152.28571428571428,141.10714285714286,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-26,1,2016-03-26T00:00:00+00:00,train,201,5,26,3,12,86,1,219,185,194,168,205.57142857142858,193.92857142857142,181.14285714285714,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-27,1,2016-03-27T00:00:00+00:00,train,107,6,27,3,12,87,1,179,153,88,166,172.0,154.07142857142858,141.03571428571428,102,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-27,1,2016-03-27T00:00:00+00:00,train,174,6,27,3,12,87,1,201,212,193,136,207.85714285714286,194.42857142857142,182.32142857142858,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-28,1,2016-03-28T00:00:00+00:00,train,105,0,28,3,13,88,0,107,177,118,87,165.42857142857142,155.42857142857142,138.92857142857142,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-28,1,2016-03-28T00:00:00+00:00,train,167,0,28,3,13,88,0,174,214,174,130,202.42857142857142,193.07142857142858,183.67857142857142,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-29,1,2016-03-29T00:00:00+00:00,train,115,1,29,3,13,89,0,105,178,136,112,155.14285714285714,154.5,139.57142857142858,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-29,1,2016-03-29T00:00:00+00:00,train,180,1,29,3,13,89,0,167,191,181,169,195.71428571428572,192.57142857142858,185.0,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-30,1,2016-03-30T00:00:00+00:00,train,130,2,30,3,13,90,0,115,154,141,123,146.14285714285714,153.0,139.67857142857142,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-30,1,2016-03-30T00:00:00+00:00,train,184,2,30,3,13,90,0,180,195,174,179,194.14285714285714,192.5,185.39285714285714,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-31,1,2016-03-31T00:00:00+00:00,train,166,3,31,3,13,91,0,130,176,156,101,142.71428571428572,152.21428571428572,139.92857142857142,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-31,1,2016-03-31T00:00:00+00:00,train,204,3,31,3,13,91,0,184,223,179,158,192.57142857142858,193.21428571428572,185.57142857142858,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-01,1,2016-04-01T00:00:00+00:00,train,160,4,1,4,13,92,0,166,187,140,120,141.28571428571428,152.92857142857142,142.25,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-01,1,2016-04-01T00:00:00+00:00,train,206,4,1,4,13,92,0,204,219,181,170,189.85714285714286,195.0,187.21428571428572,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-02,1,2016-04-02T00:00:00+00:00,train,163,5,2,4,13,93,1,160,179,174,132,137.42857142857142,154.35714285714286,143.67857142857142,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-02,1,2016-04-02T00:00:00+00:00,train,189,5,2,4,13,93,1,206,201,185,194,188.0,196.78571428571428,188.5,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-03,1,2016-04-03T00:00:00+00:00,train,132,6,3,4,13,94,1,163,107,153,77,135.14285714285714,153.57142857142858,144.78571428571428,127,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-03,1,2016-04-03T00:00:00+00:00,train,152,6,3,4,13,94,1,189,174,212,154,186.28571428571428,197.07142857142858,188.32142857142858,155,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-04,1,2016-04-04T00:00:00+00:00,train,136,0,4,4,14,95,0,132,105,177,118,138.71428571428572,152.07142857142858,146.75,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-04,1,2016-04-04T00:00:00+00:00,train,174,0,4,4,14,95,0,152,167,214,165,183.14285714285714,192.78571428571428,188.25,173,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-05,1,2016-04-05T00:00:00+00:00,train,148,1,5,4,14,96,0,136,115,178,139,143.14285714285714,149.14285714285714,147.39285714285714,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-05,1,2016-04-05T00:00:00+00:00,train,179,1,5,4,14,96,0,174,180,191,170,184.14285714285714,189.92857142857142,188.57142857142858,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-06,1,2016-04-06T00:00:00+00:00,train,120,2,6,4,14,97,0,148,130,154,148,147.85714285714286,147.0,147.71428571428572,112,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-06,1,2016-04-06T00:00:00+00:00,train,216,2,6,4,14,97,0,179,184,195,182,184.0,189.07142857142858,188.89285714285714,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-07,1,2016-04-07T00:00:00+00:00,train,155,3,7,4,14,98,0,120,166,176,146,146.42857142857142,144.57142857142858,146.71428571428572,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-07,1,2016-04-07T00:00:00+00:00,train,161,3,7,4,14,98,0,216,204,223,185,188.57142857142858,190.57142857142858,190.10714285714286,160,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-08,1,2016-04-08T00:00:00+00:00,train,155,4,8,4,14,99,0,155,160,187,169,144.85714285714286,143.07142857142858,147.03571428571428,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-08,1,2016-04-08T00:00:00+00:00,train,170,4,8,4,14,99,0,161,206,219,197,182.42857142857142,186.14285714285714,189.25,167,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-09,1,2016-04-09T00:00:00+00:00,train,166,5,9,4,14,100,1,155,163,179,154,144.14285714285714,140.78571428571428,146.53571428571428,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-09,1,2016-04-09T00:00:00+00:00,train,196,5,9,4,14,100,1,170,189,201,194,177.28571428571428,182.64285714285714,188.28571428571428,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-10,1,2016-04-10T00:00:00+00:00,train,143,6,10,4,14,101,1,166,132,107,88,144.57142857142858,139.85714285714286,146.96428571428572,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-10,1,2016-04-10T00:00:00+00:00,train,186,6,10,4,14,101,1,196,152,174,193,178.28571428571428,182.28571428571428,188.35714285714286,187,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-11,1,2016-04-11T00:00:00+00:00,train,162,0,11,4,15,102,0,143,136,105,118,146.14285714285714,142.42857142857142,148.92857142857142,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-11,1,2016-04-11T00:00:00+00:00,train,192,0,11,4,15,102,0,186,174,167,174,183.14285714285714,183.14285714285714,188.10714285714286,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-12,1,2016-04-12T00:00:00+00:00,train,164,1,12,4,15,103,0,162,148,115,136,149.85714285714286,146.5,150.5,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-12,1,2016-04-12T00:00:00+00:00,train,198,1,12,4,15,103,0,192,179,180,181,185.71428571428572,184.92857142857142,188.75,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-13,1,2016-04-13T00:00:00+00:00,train,178,2,13,4,15,104,0,164,120,130,141,152.14285714285714,150.0,151.5,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-13,1,2016-04-13T00:00:00+00:00,train,222,2,13,4,15,104,0,198,216,184,174,188.42857142857142,186.21428571428572,189.35714285714286,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-14,1,2016-04-14T00:00:00+00:00,train,174,3,14,4,15,105,0,178,155,166,156,160.42857142857142,153.42857142857142,152.82142857142858,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-14,1,2016-04-14T00:00:00+00:00,train,176,3,14,4,15,105,0,222,161,204,179,189.28571428571428,188.92857142857142,191.07142857142858,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-15,1,2016-04-15T00:00:00+00:00,train,152,4,15,4,15,106,0,174,155,160,140,163.14285714285714,154.0,153.46428571428572,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-15,1,2016-04-15T00:00:00+00:00,train,180,4,15,4,15,106,0,176,170,206,181,191.42857142857142,186.92857142857142,190.96428571428572,172,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-16,1,2016-04-16T00:00:00+00:00,train,157,5,16,4,15,107,1,152,166,163,174,162.71428571428572,153.42857142857142,153.89285714285714,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-16,1,2016-04-16T00:00:00+00:00,train,198,5,16,4,15,107,1,180,196,189,185,192.85714285714286,185.07142857142858,190.92857142857142,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-17,1,2016-04-17T00:00:00+00:00,train,122,6,17,4,15,108,1,157,143,132,153,161.42857142857142,153.0,153.28571428571428,120,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-17,1,2016-04-17T00:00:00+00:00,train,186,6,17,4,15,108,1,198,186,152,212,193.14285714285714,185.71428571428572,191.39285714285714,187,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-18,1,2016-04-18T00:00:00+00:00,train,159,0,18,4,16,109,0,122,162,136,177,158.42857142857142,152.28571428571428,152.17857142857142,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-18,1,2016-04-18T00:00:00+00:00,train,202,0,18,4,16,109,0,186,192,174,214,193.14285714285714,188.14285714285714,190.46428571428572,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-19,1,2016-04-19T00:00:00+00:00,train,183,1,19,4,16,110,0,159,164,148,178,158.0,153.92857142857142,151.53571428571428,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-19,1,2016-04-19T00:00:00+00:00,train,183,1,19,4,16,110,0,202,198,179,191,194.57142857142858,190.14285714285714,190.03571428571428,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-20,1,2016-04-20T00:00:00+00:00,train,151,2,20,4,16,111,0,183,178,120,154,160.71428571428572,156.42857142857142,151.71428571428572,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-20,1,2016-04-20T00:00:00+00:00,train,219,2,20,4,16,111,0,183,222,216,195,192.42857142857142,190.42857142857142,189.75,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-21,1,2016-04-21T00:00:00+00:00,train,135,3,21,4,16,112,0,151,174,155,176,156.85714285714286,158.64285714285714,151.60714285714286,132,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-21,1,2016-04-21T00:00:00+00:00,train,219,3,21,4,16,112,0,219,176,161,223,192.0,190.64285714285714,190.60714285714286,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-22,1,2016-04-22T00:00:00+00:00,train,170,4,22,4,16,113,0,135,152,155,187,151.28571428571428,157.21428571428572,150.14285714285714,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-22,1,2016-04-22T00:00:00+00:00,train,196,4,22,4,16,113,0,219,180,170,219,198.14285714285714,194.78571428571428,190.46428571428572,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-23,1,2016-04-23T00:00:00+00:00,train,183,5,23,4,16,114,1,170,157,166,179,153.85714285714286,158.28571428571428,149.53571428571428,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-23,1,2016-04-23T00:00:00+00:00,train,221,5,23,4,16,114,1,196,198,196,201,200.42857142857142,196.64285714285714,189.64285714285714,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-24,1,2016-04-24T00:00:00+00:00,train,183,6,24,4,16,115,1,183,122,143,107,157.57142857142858,159.5,149.67857142857142,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-24,1,2016-04-24T00:00:00+00:00,train,186,6,24,4,16,115,1,221,186,186,174,203.71428571428572,198.42857142857142,190.35714285714286,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-25,1,2016-04-25T00:00:00+00:00,train,135,0,25,4,17,116,0,183,159,162,105,166.28571428571428,162.35714285714286,152.39285714285714,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-25,1,2016-04-25T00:00:00+00:00,train,185,0,25,4,17,116,0,186,202,192,167,203.71428571428572,198.42857142857142,190.78571428571428,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-26,1,2016-04-26T00:00:00+00:00,train,133,1,26,4,17,117,0,135,183,164,115,162.85714285714286,160.42857142857142,153.46428571428572,122,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-26,1,2016-04-26T00:00:00+00:00,train,208,1,26,4,17,117,0,185,183,198,180,201.28571428571428,197.92857142857142,191.42857142857142,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-27,1,2016-04-27T00:00:00+00:00,train,160,2,27,4,17,118,0,133,151,178,130,155.71428571428572,158.21428571428572,154.10714285714286,158,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-27,1,2016-04-27T00:00:00+00:00,train,195,2,27,4,17,118,0,208,219,222,184,204.85714285714286,198.64285714285714,192.42857142857142,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-28,1,2016-04-28T00:00:00+00:00,train,148,3,28,4,17,119,0,160,135,174,166,157.0,156.92857142857142,155.17857142857142,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-28,1,2016-04-28T00:00:00+00:00,train,209,3,28,4,17,119,0,195,219,176,204,201.42857142857142,196.71428571428572,192.82142857142858,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-29,1,2016-04-29T00:00:00+00:00,train,149,4,29,4,17,120,0,148,170,152,160,158.85714285714286,155.07142857142858,154.53571428571428,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-29,1,2016-04-29T00:00:00+00:00,train,211,4,29,4,17,120,0,209,196,180,206,200.0,199.07142857142858,193.0,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-30,1,2016-04-30T00:00:00+00:00,train,176,5,30,4,17,121,1,149,183,157,163,155.85714285714286,154.85714285714286,154.14285714285714,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-30,1,2016-04-30T00:00:00+00:00,train,214,5,30,4,17,121,1,211,221,198,189,202.14285714285714,201.28571428571428,193.17857142857142,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-01,1,2016-05-01T00:00:00+00:00,train,176,6,1,5,17,122,1,176,183,122,132,154.85714285714286,156.21428571428572,154.60714285714286,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-01,1,2016-05-01T00:00:00+00:00,train,172,6,1,5,17,122,1,214,186,186,152,201.14285714285714,202.42857142857142,194.07142857142858,172,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-02,1,2016-05-02T00:00:00+00:00,train,180,0,2,5,18,123,0,176,135,159,136,153.85714285714286,160.07142857142858,156.17857142857142,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-02,1,2016-05-02T00:00:00+00:00,train,209,0,2,5,18,123,0,172,185,202,174,199.14285714285714,201.42857142857142,194.78571428571428,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-03,1,2016-05-03T00:00:00+00:00,train,177,1,3,5,18,124,0,180,133,183,148,160.28571428571428,161.57142857142858,157.75,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-03,1,2016-05-03T00:00:00+00:00,train,202,1,3,5,18,124,0,209,208,183,179,202.57142857142858,201.92857142857142,196.03571428571428,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-04,1,2016-05-04T00:00:00+00:00,train,163,2,4,5,18,125,0,177,160,151,120,166.57142857142858,161.14285714285714,158.78571428571428,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-04,1,2016-05-04T00:00:00+00:00,train,202,2,4,5,18,125,0,202,195,219,216,201.71428571428572,203.28571428571428,196.85714285714286,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-05,1,2016-05-05T00:00:00+00:00,train,174,3,5,5,18,126,0,163,148,135,155,167.0,162.0,160.32142857142858,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-05,1,2016-05-05T00:00:00+00:00,train,223,3,5,5,18,126,0,202,209,219,161,202.71428571428572,202.07142857142858,196.35714285714286,225,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-06,1,2016-05-06T00:00:00+00:00,train,160,4,6,5,18,127,0,174,149,170,155,170.71428571428572,164.78571428571428,161.0,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-06,1,2016-05-06T00:00:00+00:00,train,224,4,6,5,18,127,0,223,211,196,170,204.71428571428572,202.35714285714286,198.57142857142858,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-07,1,2016-05-07T00:00:00+00:00,train,169,5,7,5,18,128,1,160,176,183,166,172.28571428571428,164.07142857142858,161.17857142857142,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-07,1,2016-05-07T00:00:00+00:00,train,222,5,7,5,18,128,1,224,214,221,196,206.57142857142858,204.35714285714286,200.5,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-08,1,2016-05-08T00:00:00+00:00,train,176,6,8,5,18,129,1,169,176,183,143,171.28571428571428,163.07142857142858,161.28571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-08,1,2016-05-08T00:00:00+00:00,train,141,6,8,5,18,129,1,222,172,186,186,207.71428571428572,204.42857142857142,201.42857142857142,141,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-09,1,2016-05-09T00:00:00+00:00,train,178,0,9,5,19,130,0,176,180,135,162,171.28571428571428,162.57142857142858,162.46428571428572,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-09,1,2016-05-09T00:00:00+00:00,train,178,0,9,5,19,130,0,141,209,185,192,203.28571428571428,201.21428571428572,199.82142857142858,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-10,1,2016-05-10T00:00:00+00:00,train,166,1,10,5,19,131,0,178,177,133,164,171.0,165.64285714285714,163.03571428571428,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-10,1,2016-05-10T00:00:00+00:00,train,196,1,10,5,19,131,0,178,202,208,198,198.85714285714286,200.71428571428572,199.32142857142858,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-11,1,2016-05-11T00:00:00+00:00,train,172,2,11,5,19,132,0,166,163,160,178,169.42857142857142,168.0,163.10714285714286,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-11,1,2016-05-11T00:00:00+00:00,train,209,2,11,5,19,132,0,196,202,195,222,198.0,199.85714285714286,199.25,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-12,1,2016-05-12T00:00:00+00:00,train,178,3,12,5,19,133,0,172,174,148,174,170.71428571428572,168.85714285714286,162.89285714285714,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-12,1,2016-05-12T00:00:00+00:00,train,211,3,12,5,19,133,0,209,223,209,176,199.0,200.85714285714286,198.78571428571428,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-13,1,2016-05-13T00:00:00+00:00,train,177,4,13,5,19,134,0,178,160,149,152,171.28571428571428,171.0,163.03571428571428,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-13,1,2016-05-13T00:00:00+00:00,train,214,4,13,5,19,134,0,211,224,211,180,197.28571428571428,201.0,200.03571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-14,1,2016-05-14T00:00:00+00:00,train,179,5,14,5,19,135,1,177,169,176,157,173.71428571428572,173.0,163.92857142857142,178,
