hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-23,14,2016-04-10T00:00:00+00:00,train,183,5,23,4,16,114,1,166,179,144.57142857142858,139.85714285714286,146.96428571428572,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-23,14,2016-04-10T00:00:00+00:00,train,221,5,23,4,16,114,1,196,201,178.28571428571428,182.28571428571428,188.35714285714286,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-24,14,2016-04-11T00:00:00+00:00,train,183,6,24,4,16,115,1,143,107,146.14285714285714,142.42857142857142,148.92857142857142,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-24,14,2016-04-11T00:00:00+00:00,train,186,6,24,4,16,115,1,186,174,183.14285714285714,183.14285714285714,188.10714285714286,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-25,14,2016-04-12T00:00:00+00:00,train,135,0,25,4,17,116,0,162,105,149.85714285714286,146.5,150.5,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-25,14,2016-04-12T00:00:00+00:00,train,185,0,25,4,17,116,0,192,167,185.71428571428572,184.92857142857142,188.75,181,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-26,14,2016-04-13T00:00:00+00:00,train,133,1,26,4,17,117,0,164,115,152.14285714285714,150.0,151.5,101,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-26,14,2016-04-13T00:00:00+00:00,train,208,1,26,4,17,117,0,198,180,188.42857142857142,186.21428571428572,189.35714285714286,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-27,14,2016-04-14T00:00:00+00:00,train,160,2,27,4,17,118,0,178,130,160.42857142857142,153.42857142857142,152.82142857142858,105,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-27,14,2016-04-14T00:00:00+00:00,train,195,2,27,4,17,118,0,222,184,189.28571428571428,188.92857142857142,191.07142857142858,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-28,14,2016-04-15T00:00:00+00:00,train,148,3,28,4,17,119,0,174,166,163.14285714285714,154.0,153.46428571428572,102,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-28,14,2016-04-15T00:00:00+00:00,train,209,3,28,4,17,119,0,176,204,191.42857142857142,186.92857142857142,190.96428571428572,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-29,14,2016-04-16T00:00:00+00:00,train,149,4,29,4,17,120,0,152,160,162.71428571428572,153.42857142857142,153.89285714285714,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-29,14,2016-04-16T00:00:00+00:00,train,211,4,29,4,17,120,0,180,206,192.85714285714286,185.07142857142858,190.92857142857142,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-30,14,2016-04-17T00:00:00+00:00,train,176,5,30,4,17,121,1,157,163,161.42857142857142,153.0,153.28571428571428,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-30,14,2016-04-17T00:00:00+00:00,train,214,5,30,4,17,121,1,198,189,193.14285714285714,185.71428571428572,191.39285714285714,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-01,14,2016-04-18T00:00:00+00:00,train,176,6,1,5,17,122,1,122,132,158.42857142857142,152.28571428571428,152.17857142857142,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-01,14,2016-04-18T00:00:00+00:00,train,172,6,1,5,17,122,1,186,152,193.14285714285714,188.14285714285714,190.46428571428572,177,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-02,14,2016-04-19T00:00:00+00:00,train,180,0,2,5,18,123,0,159,136,158.0,153.92857142857142,151.53571428571428,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-02,14,2016-04-19T00:00:00+00:00,train,209,0,2,5,18,123,0,202,174,194.57142857142858,190.14285714285714,190.03571428571428,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-03,14,2016-04-20T00:00:00+00:00,train,177,1,3,5,18,124,0,183,148,160.71428571428572,156.42857142857142,151.71428571428572,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-03,14,2016-04-20T00:00:00+00:00,train,202,1,3,5,18,124,0,183,179,192.42857142857142,190.42857142857142,189.75,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-04,14,2016-04-21T00:00:00+00:00,train,163,2,4,5,18,125,0,151,120,156.85714285714286,158.64285714285714,151.60714285714286,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-04,14,2016-04-21T00:00:00+00:00,train,202,2,4,5,18,125,0,219,216,192.0,190.64285714285714,190.60714285714286,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-05,14,2016-04-22T00:00:00+00:00,train,174,3,5,5,18,126,0,135,155,151.28571428571428,157.21428571428572,150.14285714285714,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-05,14,2016-04-22T00:00:00+00:00,train,223,3,5,5,18,126,0,219,161,198.14285714285714,194.78571428571428,190.46428571428572,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-06,14,2016-04-23T00:00:00+00:00,train,160,4,6,5,18,127,0,170,155,153.85714285714286,158.28571428571428,149.53571428571428,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-06,14,2016-04-23T00:00:00+00:00,train,224,4,6,5,18,127,0,196,170,200.42857142857142,196.64285714285714,189.64285714285714,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-07,14,2016-04-24T00:00:00+00:00,train,169,5,7,5,18,128,1,183,166,157.57142857142858,159.5,149.67857142857142,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-07,14,2016-04-24T00:00:00+00:00,train,222,5,7,5,18,128,1,221,196,203.71428571428572,198.42857142857142,190.35714285714286,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-08,14,2016-04-25T00:00:00+00:00,train,176,6,8,5,18,129,1,183,143,166.28571428571428,162.35714285714286,152.39285714285714,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-08,14,2016-04-25T00:00:00+00:00,train,141,6,8,5,18,129,1,186,186,203.71428571428572,198.42857142857142,190.78571428571428,136,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-09,14,2016-04-26T00:00:00+00:00,train,178,0,9,5,19,130,0,135,162,162.85714285714286,160.42857142857142,153.46428571428572,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-09,14,2016-04-26T00:00:00+00:00,train,178,0,9,5,19,130,0,185,192,201.28571428571428,197.92857142857142,191.42857142857142,136,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-10,14,2016-04-27T00:00:00+00:00,train,166,1,10,5,19,131,0,133,164,155.71428571428572,158.21428571428572,154.10714285714286,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-10,14,2016-04-27T00:00:00+00:00,train,196,1,10,5,19,131,0,208,198,204.85714285714286,198.64285714285714,192.42857142857142,176,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-11,14,2016-04-28T00:00:00+00:00,train,172,2,11,5,19,132,0,160,178,157.0,156.92857142857142,155.17857142857142,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-11,14,2016-04-28T00:00:00+00:00,train,209,2,11,5,19,132,0,195,222,201.42857142857142,196.71428571428572,192.82142857142858,187,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-12,14,2016-04-29T00:00:00+00:00,train,178,3,12,5,19,133,0,148,174,158.85714285714286,155.07142857142858,154.53571428571428,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-12,14,2016-04-29T00:00:00+00:00,train,211,3,12,5,19,133,0,209,176,200.0,199.07142857142858,193.0,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-13,14,2016-04-30T00:00:00+00:00,train,177,4,13,5,19,134,0,149,152,155.85714285714286,154.85714285714286,154.14285714285714,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-13,14,2016-04-30T00:00:00+00:00,train,214,4,13,5,19,134,0,211,180,202.14285714285714,201.28571428571428,193.17857142857142,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-14,14,2016-05-01T00:00:00+00:00,train,179,5,14,5,19,135,1,176,157,154.85714285714286,156.21428571428572,154.60714285714286,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-14,14,2016-05-01T00:00:00+00:00,train,218,5,14,5,19,135,1,214,198,201.14285714285714,202.42857142857142,194.07142857142858,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-15,14,2016-05-02T00:00:00+00:00,train,157,6,15,5,19,136,1,176,122,153.85714285714286,160.07142857142858,156.17857142857142,125,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-15,14,2016-05-02T00:00:00+00:00,train,223,6,15,5,19,136,1,172,186,199.14285714285714,201.42857142857142,194.78571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-16,14,2016-05-03T00:00:00+00:00,train,162,0,16,5,20,137,0,180,159,160.28571428571428,161.57142857142858,157.75,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-16,14,2016-05-03T00:00:00+00:00,train,212,0,16,5,20,137,0,209,202,202.57142857142858,201.92857142857142,196.03571428571428,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-17,14,2016-05-04T00:00:00+00:00,train,180,1,17,5,20,138,0,177,183,166.57142857142858,161.14285714285714,158.78571428571428,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-17,14,2016-05-04T00:00:00+00:00,train,224,1,17,5,20,138,0,202,183,201.71428571428572,203.28571428571428,196.85714285714286,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-18,14,2016-05-05T00:00:00+00:00,train,166,2,18,5,20,139,0,163,151,167.0,162.0,160.32142857142858,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-18,14,2016-05-05T00:00:00+00:00,train,219,2,18,5,20,139,0,202,219,202.71428571428572,202.07142857142858,196.35714285714286,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-19,14,2016-05-06T00:00:00+00:00,train,183,3,19,5,20,140,0,174,135,170.71428571428572,164.78571428571428,161.0,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-19,14,2016-05-06T00:00:00+00:00,train,220,3,19,5,20,140,0,223,219,204.71428571428572,202.35714285714286,198.57142857142858,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-20,14,2016-05-07T00:00:00+00:00,train,171,4,20,5,20,141,0,160,170,172.28571428571428,164.07142857142858,161.17857142857142,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-20,14,2016-05-07T00:00:00+00:00,train,211,4,20,5,20,141,0,224,196,206.57142857142858,204.35714285714286,200.5,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-21,14,2016-05-08T00:00:00+00:00,train,177,5,21,5,20,142,1,169,183,171.28571428571428,163.07142857142858,161.28571428571428,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-21,14,2016-05-08T00:00:00+00:00,train,222,5,21,5,20,142,1,222,221,207.71428571428572,204.42857142857142,201.42857142857142,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-22,14,2016-05-09T00:00:00+00:00,train,172,6,22,5,20,143,1,176,183,171.28571428571428,162.57142857142858,162.46428571428572,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-22,14,2016-05-09T00:00:00+00:00,train,205,6,22,5,20,143,1,141,186,203.28571428571428,201.21428571428572,199.82142857142858,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-23,14,2016-05-10T00:00:00+00:00,train,177,0,23,5,21,144,0,178,135,171.0,165.64285714285714,163.03571428571428,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-23,14,2016-05-10T00:00:00+00:00,train,188,0,23,5,21,144,0,178,185,198.85714285714286,200.71428571428572,199.32142857142858,173,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-24,14,2016-05-11T00:00:00+00:00,train,179,1,24,5,21,145,0,166,133,169.42857142857142,168.0,163.10714285714286,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-24,14,2016-05-11T00:00:00+00:00,train,185,1,24,5,21,145,0,196,208,198.0,199.85714285714286,199.25,151,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-25,14,2016-05-12T00:00:00+00:00,train,182,2,25,5,21,146,0,172,160,170.71428571428572,168.85714285714286,162.89285714285714,185,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-25,14,2016-05-12T00:00:00+00:00,train,162,2,25,5,21,146,0,209,195,199.0,200.85714285714286,198.78571428571428,118,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-26,14,2016-05-13T00:00:00+00:00,train,177,3,26,5,21,147,0,178,148,171.28571428571428,171.0,163.03571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-26,14,2016-05-13T00:00:00+00:00,train,209,3,26,5,21,147,0,211,209,197.28571428571428,201.0,200.03571428571428,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-27,14,2016-05-14T00:00:00+00:00,train,166,4,27,5,21,148,0,177,149,173.71428571428572,173.0,163.92857142857142,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-27,14,2016-05-14T00:00:00+00:00,train,222,4,27,5,21,148,0,214,211,195.85714285714286,201.21428571428572,201.25,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-28,14,2016-05-15T00:00:00+00:00,train,178,5,28,5,21,149,1,179,176,175.14285714285714,173.21428571428572,164.71428571428572,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-28,14,2016-05-15T00:00:00+00:00,train,223,5,28,5,21,149,1,218,214,195.28571428571428,201.5,201.96428571428572,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-29,14,2016-05-16T00:00:00+00:00,train,161,6,29,5,21,150,1,157,176,172.42857142857142,171.85714285714286,165.96428571428572,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-29,14,2016-05-16T00:00:00+00:00,train,146,6,29,5,21,150,1,223,172,207.0,205.14285714285714,203.28571428571428,130,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-30,14,2016-05-17T00:00:00+00:00,train,143,0,30,5,22,151,0,162,180,170.14285714285714,170.57142857142858,166.07142857142858,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-30,14,2016-05-17T00:00:00+00:00,train,177,0,30,5,22,151,0,212,209,211.85714285714286,205.35714285714286,203.64285714285714,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-31,14,2016-05-18T00:00:00+00:00,train,169,1,31,5,22,152,0,180,177,172.14285714285714,170.78571428571428,165.96428571428572,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-31,14,2016-05-18T00:00:00+00:00,train,191,1,31,5,22,152,0,224,202,215.85714285714286,206.92857142857142,205.10714285714286,155,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-01,14,2016-05-19T00:00:00+00:00,train,179,2,1,6,22,153,0,166,163,171.28571428571428,171.0,166.5,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-01,14,2016-05-19T00:00:00+00:00,train,190,2,1,6,22,153,0,219,202,217.28571428571428,208.14285714285714,205.10714285714286,155,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-02,14,2016-05-20T00:00:00+00:00,train,180,3,2,6,22,154,0,183,174,172.0,171.64285714285714,168.21428571428572,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-02,14,2016-05-20T00:00:00+00:00,train,218,3,2,6,22,154,0,220,223,218.57142857142858,207.92857142857142,205.14285714285714,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-03,14,2016-05-21T00:00:00+00:00,train,173,4,3,6,22,155,0,171,160,171.14285714285714,172.42857142857142,168.25,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-03,14,2016-05-21T00:00:00+00:00,train,219,4,3,6,22,155,0,211,224,218.14285714285714,207.0,205.67857142857142,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-04,14,2016-05-22T00:00:00+00:00,train,181,5,4,6,22,156,1,177,169,170.85714285714286,173.0,168.03571428571428,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-04,14,2016-05-22T00:00:00+00:00,train,206,5,4,6,22,156,1,222,222,218.71428571428572,207.0,205.71428571428572,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-05,14,2016-05-23T00:00:00+00:00,train,172,6,5,6,22,157,1,172,176,173.0,172.71428571428572,167.64285714285714,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-05,14,2016-05-23T00:00:00+00:00,train,155,6,5,6,22,157,1,205,141,216.14285714285714,211.57142857142858,206.39285714285714,156,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-06,14,2016-05-24T00:00:00+00:00,train,181,0,6,6,23,158,0,177,178,175.14285714285714,172.64285714285714,169.14285714285714,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-06,14,2016-05-24T00:00:00+00:00,train,220,0,6,6,23,158,0,188,178,212.71428571428572,212.28571428571428,206.5,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-07,14,2016-05-25T00:00:00+00:00,train,183,1,7,6,23,159,0,179,166,175.0,173.57142857142858,170.78571428571428,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-07,14,2016-05-25T00:00:00+00:00,train,215,1,7,6,23,159,0,185,196,207.14285714285714,211.5,205.67857142857142,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-08,14,2016-05-26T00:00:00+00:00,train,182,2,8,6,23,160,0,182,172,177.28571428571428,174.28571428571428,171.57142857142858,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-08,14,2016-05-26T00:00:00+00:00,train,178,2,8,6,23,160,0,162,209,199.0,208.14285714285714,204.5,225,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-09,14,2016-05-27T00:00:00+00:00,train,182,3,9,6,23,161,0,177,178,176.42857142857142,174.21428571428572,172.60714285714286,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-09,14,2016-05-27T00:00:00+00:00,train,165,3,9,6,23,161,0,209,211,197.42857142857142,208.0,204.5,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-10,14,2016-05-28T00:00:00+00:00,train,182,4,10,6,23,162,0,166,177,175.71428571428572,173.42857142857142,173.21428571428572,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-10,14,2016-05-28T00:00:00+00:00,train,209,4,10,6,23,162,0,222,214,199.0,208.57142857142858,204.89285714285714,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-11,14,2016-05-29T00:00:00+00:00,train,181,5,11,6,23,163,1,178,179,175.85714285714286,173.35714285714286,173.28571428571428,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-11,14,2016-05-29T00:00:00+00:00,train,217,5,11,6,23,163,1,223,218,199.14285714285714,208.92857142857142,205.21428571428572,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-12,14,2016-05-30T00:00:00+00:00,train,169,6,12,6,23,164,1,161,157,174.28571428571428,173.64285714285714,172.75,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-12,14,2016-05-30T00:00:00+00:00,train,173,6,12,6,23,164,1,146,223,190.71428571428572,203.42857142857142,204.28571428571428,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-13,14,2016-05-31T00:00:00+00:00,train,182,0,13,6,24,165,0,143,162,169.42857142857142,172.28571428571428,171.42857142857142,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-13,14,2016-05-31T00:00:00+00:00,train,137,0,13,6,24,165,0,177,212,189.14285714285714,200.92857142857142,203.14285714285714,100,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-14,14,2016-06-01T00:00:00+00:00,train,183,1,14,6,24,166,0,169,180,168.0,171.5,171.14285714285714,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-14,14,2016-06-01T00:00:00+00:00,train,153,1,14,6,24,166,0,191,224,190.0,198.57142857142858,202.75,97,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-15,14,2016-06-02T00:00:00+00:00,train,183,2,15,6,24,167,0,179,166,167.57142857142858,172.42857142857142,171.71428571428572,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-15,14,2016-06-02T00:00:00+00:00,train,189,2,15,6,24,167,0,190,219,194.0,196.5,202.32142857142858,159,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-16,14,2016-06-03T00:00:00+00:00,train,176,3,16,6,24,168,0,180,183,168.0,172.21428571428572,171.92857142857142,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-16,14,2016-06-03T00:00:00+00:00,train,217,3,16,6,24,168,0,218,220,195.28571428571428,196.35714285714286,202.14285714285714,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-17,14,2016-06-04T00:00:00+00:00,train,182,4,17,6,24,169,0,173,171,169.0,172.35714285714286,172.39285714285714,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-17,14,2016-06-04T00:00:00+00:00,train,198,4,17,6,24,169,0,219,211,194.85714285714286,196.92857142857142,201.96428571428572,181,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-18,14,2016-06-05T00:00:00+00:00,train,177,5,18,6,24,170,1,181,177,169.42857142857142,172.64285714285714,172.82142857142858,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-18,14,2016-06-05T00:00:00+00:00,train,214,5,18,6,24,170,1,206,222,192.42857142857142,195.78571428571428,201.39285714285714,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-19,14,2016-06-06T00:00:00+00:00,train,173,6,19,6,24,171,1,172,172,171.0,172.64285714285714,172.67857142857142,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-19,14,2016-06-06T00:00:00+00:00,train,208,6,19,6,24,171,1,155,205,193.71428571428572,192.21428571428572,201.89285714285714,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-20,14,2016-06-07T00:00:00+00:00,train,175,0,20,6,25,172,0,181,177,176.42857142857142,172.92857142857142,172.78571428571428,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-20,14,2016-06-07T00:00:00+00:00,train,203,0,20,6,25,172,0,220,188,199.85714285714286,194.5,203.39285714285714,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-21,14,2016-06-08T00:00:00+00:00,train,179,1,21,6,25,173,0,183,179,178.42857142857142,173.21428571428572,173.39285714285714,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-21,14,2016-06-08T00:00:00+00:00,train,206,1,21,6,25,173,0,215,185,203.28571428571428,196.64285714285714,204.07142857142858,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-22,14,2016-06-09T00:00:00+00:00,train,179,2,22,6,25,174,0,182,182,178.85714285714286,173.21428571428572,173.75,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-06-22,14,2016-06-09T00:00:00+00:00,train,192,2,22,6,25,174,0,178,162,201.57142857142858,197.78571428571428,202.96428571428572,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-06-23,14,2016-06-10T00:00:00+00:00,train,177,3,23,6,25,175,0,182,177,179.14285714285714,173.57142857142858,173.89285714285714,178,
