hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-20,7,2016-03-14T00:00:00+00:00,train,153,6,20,3,11,80,1,88,77,54,137.42857142857142,122.42857142857143,113.0,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-20,7,2016-03-14T00:00:00+00:00,train,212,6,20,3,11,80,1,193,154,114,183.71428571428572,174.28571428571428,154.82142857142858,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-21,7,2016-03-15T00:00:00+00:00,train,177,0,21,3,12,81,0,118,118,87,137.42857142857142,124.64285714285714,114.32142857142857,158,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-21,7,2016-03-15T00:00:00+00:00,train,214,0,21,3,12,81,0,174,165,122,185.0,177.42857142857142,156.64285714285714,186,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-22,7,2016-03-16T00:00:00+00:00,train,178,1,22,3,12,82,0,136,139,93,137.0,126.35714285714286,115.64285714285714,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-22,7,2016-03-16T00:00:00+00:00,train,191,1,22,3,12,82,0,181,170,128,186.57142857142858,178.28571428571428,158.67857142857142,160,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-23,7,2016-03-17T00:00:00+00:00,train,154,2,23,3,12,83,0,141,148,92,136.0,127.64285714285714,116.67857142857143,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-23,7,2016-03-17T00:00:00+00:00,train,195,2,23,3,12,83,0,174,182,135,185.42857142857142,177.92857142857142,161.07142857142858,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-24,7,2016-03-18T00:00:00+00:00,train,176,3,24,3,12,84,0,156,146,100,137.42857142857142,131.57142857142858,118.78571428571429,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-24,7,2016-03-18T00:00:00+00:00,train,223,3,24,3,12,84,0,179,185,129,184.57142857142858,179.42857142857142,163.35714285714286,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-25,7,2016-03-19T00:00:00+00:00,train,187,4,25,3,12,85,0,140,169,121,133.28571428571428,133.0,120.89285714285714,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-25,7,2016-03-19T00:00:00+00:00,train,219,4,25,3,12,85,0,181,197,139,182.28571428571428,180.21428571428572,162.53571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-26,7,2016-03-20T00:00:00+00:00,train,179,5,26,3,12,86,1,174,154,181,136.14285714285714,136.0,124.03571428571429,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-26,7,2016-03-20T00:00:00+00:00,train,201,5,26,3,12,86,1,185,194,168,181.0,179.57142857142858,163.75,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-27,7,2016-03-21T00:00:00+00:00,train,107,6,27,3,12,87,1,153,88,166,145.42857142857142,141.42857142857142,127.57142857142857,90,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-27,7,2016-03-21T00:00:00+00:00,train,174,6,27,3,12,87,1,212,193,136,183.71428571428572,183.71428571428572,167.25,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-28,7,2016-03-22T00:00:00+00:00,train,105,0,28,3,13,88,0,177,118,87,153.85714285714286,145.64285714285714,130.78571428571428,88,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-28,7,2016-03-22T00:00:00+00:00,train,167,0,28,3,13,88,0,214,174,130,189.42857142857142,187.21428571428572,170.53571428571428,166,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-29,7,2016-03-23T00:00:00+00:00,train,115,1,29,3,13,89,0,178,136,112,159.85714285714286,148.42857142857142,133.82142857142858,93,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-29,7,2016-03-23T00:00:00+00:00,train,180,1,29,3,13,89,0,191,181,169,190.85714285714286,188.71428571428572,172.78571428571428,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-30,7,2016-03-24T00:00:00+00:00,train,130,2,30,3,13,90,0,154,141,123,161.71428571428572,148.85714285714286,136.03571428571428,103,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-30,7,2016-03-24T00:00:00+00:00,train,184,2,30,3,13,90,0,195,174,179,193.85714285714286,189.64285714285714,174.92857142857142,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-03-31,7,2016-03-25T00:00:00+00:00,train,166,3,31,3,13,91,0,176,156,101,164.57142857142858,151.0,138.75,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-03-31,7,2016-03-25T00:00:00+00:00,train,204,3,31,3,13,91,0,223,179,158,200.14285714285714,192.35714285714286,178.28571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-01,7,2016-03-26T00:00:00+00:00,train,160,4,1,4,13,92,0,187,140,120,171.28571428571428,152.28571428571428,141.10714285714286,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-01,7,2016-03-26T00:00:00+00:00,train,206,4,1,4,13,92,0,219,181,170,205.57142857142858,193.92857142857142,181.14285714285714,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-02,7,2016-03-27T00:00:00+00:00,train,163,5,2,4,13,93,1,179,174,132,172.0,154.07142857142858,141.03571428571428,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-02,7,2016-03-27T00:00:00+00:00,train,189,5,2,4,13,93,1,201,185,194,207.85714285714286,194.42857142857142,182.32142857142858,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-03,7,2016-03-28T00:00:00+00:00,train,132,6,3,4,13,94,1,107,153,77,165.42857142857142,155.42857142857142,138.92857142857142,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-03,7,2016-03-28T00:00:00+00:00,train,152,6,3,4,13,94,1,174,212,154,202.42857142857142,193.07142857142858,183.67857142857142,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-04,7,2016-03-29T00:00:00+00:00,train,136,0,4,4,14,95,0,105,177,118,155.14285714285714,154.5,139.57142857142858,113,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-04,7,2016-03-29T00:00:00+00:00,train,174,0,4,4,14,95,0,167,214,165,195.71428571428572,192.57142857142858,185.0,171,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-05,7,2016-03-30T00:00:00+00:00,train,148,1,5,4,14,96,0,115,178,139,146.14285714285714,153.0,139.67857142857142,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-05,7,2016-03-30T00:00:00+00:00,train,179,1,5,4,14,96,0,180,191,170,194.14285714285714,192.5,185.39285714285714,170,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-06,7,2016-03-31T00:00:00+00:00,train,120,2,6,4,14,97,0,130,154,148,142.71428571428572,152.21428571428572,139.92857142857142,83,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-06,7,2016-03-31T00:00:00+00:00,train,216,2,6,4,14,97,0,184,195,182,192.57142857142858,193.21428571428572,185.57142857142858,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-07,7,2016-04-01T00:00:00+00:00,train,155,3,7,4,14,98,0,166,176,146,141.28571428571428,152.92857142857142,142.25,125,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-07,7,2016-04-01T00:00:00+00:00,train,161,3,7,4,14,98,0,204,223,185,189.85714285714286,195.0,187.21428571428572,152,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-08,7,2016-04-02T00:00:00+00:00,train,155,4,8,4,14,99,0,160,187,169,137.42857142857142,154.35714285714286,143.67857142857142,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-08,7,2016-04-02T00:00:00+00:00,train,170,4,8,4,14,99,0,206,219,197,188.0,196.78571428571428,188.5,153,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-09,7,2016-04-03T00:00:00+00:00,train,166,5,9,4,14,100,1,163,179,154,135.14285714285714,153.57142857142858,144.78571428571428,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-09,7,2016-04-03T00:00:00+00:00,train,196,5,9,4,14,100,1,189,201,194,186.28571428571428,197.07142857142858,188.32142857142858,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-10,7,2016-04-04T00:00:00+00:00,train,143,6,10,4,14,101,1,132,107,88,138.71428571428572,152.07142857142858,146.75,132,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-10,7,2016-04-04T00:00:00+00:00,train,186,6,10,4,14,101,1,152,174,193,183.14285714285714,192.78571428571428,188.25,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-11,7,2016-04-05T00:00:00+00:00,train,162,0,11,4,15,102,0,136,105,118,143.14285714285714,149.14285714285714,147.39285714285714,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-11,7,2016-04-05T00:00:00+00:00,train,192,0,11,4,15,102,0,174,167,174,184.14285714285714,189.92857142857142,188.57142857142858,186,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-12,7,2016-04-06T00:00:00+00:00,train,164,1,12,4,15,103,0,148,115,136,147.85714285714286,147.0,147.71428571428572,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-12,7,2016-04-06T00:00:00+00:00,train,198,1,12,4,15,103,0,179,180,181,184.0,189.07142857142858,188.89285714285714,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-13,7,2016-04-07T00:00:00+00:00,train,178,2,13,4,15,104,0,120,130,141,146.42857142857142,144.57142857142858,146.71428571428572,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-13,7,2016-04-07T00:00:00+00:00,train,222,2,13,4,15,104,0,216,184,174,188.57142857142858,190.57142857142858,190.10714285714286,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-14,7,2016-04-08T00:00:00+00:00,train,174,3,14,4,15,105,0,155,166,156,144.85714285714286,143.07142857142858,147.03571428571428,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-14,7,2016-04-08T00:00:00+00:00,train,176,3,14,4,15,105,0,161,204,179,182.42857142857142,186.14285714285714,189.25,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-15,7,2016-04-09T00:00:00+00:00,train,152,4,15,4,15,106,0,155,160,140,144.14285714285714,140.78571428571428,146.53571428571428,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-15,7,2016-04-09T00:00:00+00:00,train,180,4,15,4,15,106,0,170,206,181,177.28571428571428,182.64285714285714,188.28571428571428,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-16,7,2016-04-10T00:00:00+00:00,train,157,5,16,4,15,107,1,166,163,174,144.57142857142858,139.85714285714286,146.96428571428572,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-16,7,2016-04-10T00:00:00+00:00,train,198,5,16,4,15,107,1,196,189,185,178.28571428571428,182.28571428571428,188.35714285714286,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-17,7,2016-04-11T00:00:00+00:00,train,122,6,17,4,15,108,1,143,132,153,146.14285714285714,142.42857142857142,148.92857142857142,113,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-17,7,2016-04-11T00:00:00+00:00,train,186,6,17,4,15,108,1,186,152,212,183.14285714285714,183.14285714285714,188.10714285714286,169,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-18,7,2016-04-12T00:00:00+00:00,train,159,0,18,4,16,109,0,162,136,177,149.85714285714286,146.5,150.5,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-18,7,2016-04-12T00:00:00+00:00,train,202,0,18,4,16,109,0,192,174,214,185.71428571428572,184.92857142857142,188.75,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-19,7,2016-04-13T00:00:00+00:00,train,183,1,19,4,16,110,0,164,148,178,152.14285714285714,150.0,151.5,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-19,7,2016-04-13T00:00:00+00:00,train,183,1,19,4,16,110,0,198,179,191,188.42857142857142,186.21428571428572,189.35714285714286,166,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-20,7,2016-04-14T00:00:00+00:00,train,151,2,20,4,16,111,0,178,120,154,160.42857142857142,153.42857142857142,152.82142857142858,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-20,7,2016-04-14T00:00:00+00:00,train,219,2,20,4,16,111,0,222,216,195,189.28571428571428,188.92857142857142,191.07142857142858,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-21,7,2016-04-15T00:00:00+00:00,train,135,3,21,4,16,112,0,174,155,176,163.14285714285714,154.0,153.46428571428572,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-21,7,2016-04-15T00:00:00+00:00,train,219,3,21,4,16,112,0,176,161,223,191.42857142857142,186.92857142857142,190.96428571428572,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-22,7,2016-04-16T00:00:00+00:00,train,170,4,22,4,16,113,0,152,155,187,162.71428571428572,153.42857142857142,153.89285714285714,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-22,7,2016-04-16T00:00:00+00:00,train,196,4,22,4,16,113,0,180,170,219,192.85714285714286,185.07142857142858,190.92857142857142,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-23,7,2016-04-17T00:00:00+00:00,train,183,5,23,4,16,114,1,157,166,179,161.42857142857142,153.0,153.28571428571428,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-23,7,2016-04-17T00:00:00+00:00,train,221,5,23,4,16,114,1,198,196,201,193.14285714285714,185.71428571428572,191.39285714285714,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-24,7,2016-04-18T00:00:00+00:00,train,183,6,24,4,16,115,1,122,143,107,158.42857142857142,152.28571428571428,152.17857142857142,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-24,7,2016-04-18T00:00:00+00:00,train,186,6,24,4,16,115,1,186,186,174,193.14285714285714,188.14285714285714,190.46428571428572,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-25,7,2016-04-19T00:00:00+00:00,train,135,0,25,4,17,116,0,159,162,105,158.0,153.92857142857142,151.53571428571428,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-25,7,2016-04-19T00:00:00+00:00,train,185,0,25,4,17,116,0,202,192,167,194.57142857142858,190.14285714285714,190.03571428571428,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-26,7,2016-04-20T00:00:00+00:00,train,133,1,26,4,17,117,0,183,164,115,160.71428571428572,156.42857142857142,151.71428571428572,105,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-26,7,2016-04-20T00:00:00+00:00,train,208,1,26,4,17,117,0,183,198,180,192.42857142857142,190.42857142857142,189.75,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-27,7,2016-04-21T00:00:00+00:00,train,160,2,27,4,17,118,0,151,178,130,156.85714285714286,158.64285714285714,151.60714285714286,132,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-27,7,2016-04-21T00:00:00+00:00,train,195,2,27,4,17,118,0,219,222,184,192.0,190.64285714285714,190.60714285714286,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-28,7,2016-04-22T00:00:00+00:00,train,148,3,28,4,17,119,0,135,174,166,151.28571428571428,157.21428571428572,150.14285714285714,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-28,7,2016-04-22T00:00:00+00:00,train,209,3,28,4,17,119,0,219,176,204,198.14285714285714,194.78571428571428,190.46428571428572,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-29,7,2016-04-23T00:00:00+00:00,train,149,4,29,4,17,120,0,170,152,160,153.85714285714286,158.28571428571428,149.53571428571428,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-29,7,2016-04-23T00:00:00+00:00,train,211,4,29,4,17,120,0,196,180,206,200.42857142857142,196.64285714285714,189.64285714285714,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-04-30,7,2016-04-24T00:00:00+00:00,train,176,5,30,4,17,121,1,183,157,163,157.57142857142858,159.5,149.67857142857142,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-04-30,7,2016-04-24T00:00:00+00:00,train,214,5,30,4,17,121,1,221,198,189,203.71428571428572,198.42857142857142,190.35714285714286,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-01,7,2016-04-25T00:00:00+00:00,train,176,6,1,5,17,122,1,183,122,132,166.28571428571428,162.35714285714286,152.39285714285714,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-01,7,2016-04-25T00:00:00+00:00,train,172,6,1,5,17,122,1,186,186,152,203.71428571428572,198.42857142857142,190.78571428571428,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-02,7,2016-04-26T00:00:00+00:00,train,180,0,2,5,18,123,0,135,159,136,162.85714285714286,160.42857142857142,153.46428571428572,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-02,7,2016-04-26T00:00:00+00:00,train,209,0,2,5,18,123,0,185,202,174,201.28571428571428,197.92857142857142,191.42857142857142,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-03,7,2016-04-27T00:00:00+00:00,train,177,1,3,5,18,124,0,133,183,148,155.71428571428572,158.21428571428572,154.10714285714286,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-03,7,2016-04-27T00:00:00+00:00,train,202,1,3,5,18,124,0,208,183,179,204.85714285714286,198.64285714285714,192.42857142857142,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-04,7,2016-04-28T00:00:00+00:00,train,163,2,4,5,18,125,0,160,151,120,157.0,156.92857142857142,155.17857142857142,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-04,7,2016-04-28T00:00:00+00:00,train,202,2,4,5,18,125,0,195,219,216,201.42857142857142,196.71428571428572,192.82142857142858,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-05,7,2016-04-29T00:00:00+00:00,train,174,3,5,5,18,126,0,148,135,155,158.85714285714286,155.07142857142858,154.53571428571428,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-05,7,2016-04-29T00:00:00+00:00,train,223,3,5,5,18,126,0,209,219,161,200.0,199.07142857142858,193.0,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-06,7,2016-04-30T00:00:00+00:00,train,160,4,6,5,18,127,0,149,170,155,155.85714285714286,154.85714285714286,154.14285714285714,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-06,7,2016-04-30T00:00:00+00:00,train,224,4,6,5,18,127,0,211,196,170,202.14285714285714,201.28571428571428,193.17857142857142,227,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-07,7,2016-05-01T00:00:00+00:00,train,169,5,7,5,18,128,1,176,183,166,154.85714285714286,156.21428571428572,154.60714285714286,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-07,7,2016-05-01T00:00:00+00:00,train,222,5,7,5,18,128,1,214,221,196,201.14285714285714,202.42857142857142,194.07142857142858,231,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-08,7,2016-05-02T00:00:00+00:00,train,176,6,8,5,18,129,1,176,183,143,153.85714285714286,160.07142857142858,156.17857142857142,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-08,7,2016-05-02T00:00:00+00:00,train,141,6,8,5,18,129,1,172,186,186,199.14285714285714,201.42857142857142,194.78571428571428,136,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-09,7,2016-05-03T00:00:00+00:00,train,178,0,9,5,19,130,0,180,135,162,160.28571428571428,161.57142857142858,157.75,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-09,7,2016-05-03T00:00:00+00:00,train,178,0,9,5,19,130,0,209,185,192,202.57142857142858,201.92857142857142,196.03571428571428,153,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-10,7,2016-05-04T00:00:00+00:00,train,166,1,10,5,19,131,0,177,133,164,166.57142857142858,161.14285714285714,158.78571428571428,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-10,7,2016-05-04T00:00:00+00:00,train,196,1,10,5,19,131,0,202,208,198,201.71428571428572,203.28571428571428,196.85714285714286,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-11,7,2016-05-05T00:00:00+00:00,train,172,2,11,5,19,132,0,163,160,178,167.0,162.0,160.32142857142858,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-11,7,2016-05-05T00:00:00+00:00,train,209,2,11,5,19,132,0,202,195,222,202.71428571428572,202.07142857142858,196.35714285714286,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-12,7,2016-05-06T00:00:00+00:00,train,178,3,12,5,19,133,0,174,148,174,170.71428571428572,164.78571428571428,161.0,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-12,7,2016-05-06T00:00:00+00:00,train,211,3,12,5,19,133,0,223,209,176,204.71428571428572,202.35714285714286,198.57142857142858,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-13,7,2016-05-07T00:00:00+00:00,train,177,4,13,5,19,134,0,160,149,152,172.28571428571428,164.07142857142858,161.17857142857142,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-13,7,2016-05-07T00:00:00+00:00,train,214,4,13,5,19,134,0,224,211,180,206.57142857142858,204.35714285714286,200.5,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-14,7,2016-05-08T00:00:00+00:00,train,179,5,14,5,19,135,1,169,176,157,171.28571428571428,163.07142857142858,161.28571428571428,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-14,7,2016-05-08T00:00:00+00:00,train,218,5,14,5,19,135,1,222,214,198,207.71428571428572,204.42857142857142,201.42857142857142,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-15,7,2016-05-09T00:00:00+00:00,train,157,6,15,5,19,136,1,176,176,122,171.28571428571428,162.57142857142858,162.46428571428572,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-15,7,2016-05-09T00:00:00+00:00,train,223,6,15,5,19,136,1,141,172,186,203.28571428571428,201.21428571428572,199.82142857142858,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-16,7,2016-05-10T00:00:00+00:00,train,162,0,16,5,20,137,0,178,180,159,171.0,165.64285714285714,163.03571428571428,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-16,7,2016-05-10T00:00:00+00:00,train,212,0,16,5,20,137,0,178,209,202,198.85714285714286,200.71428571428572,199.32142857142858,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-17,7,2016-05-11T00:00:00+00:00,train,180,1,17,5,20,138,0,166,177,183,169.42857142857142,168.0,163.10714285714286,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-17,7,2016-05-11T00:00:00+00:00,train,224,1,17,5,20,138,0,196,202,183,198.0,199.85714285714286,199.25,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-18,7,2016-05-12T00:00:00+00:00,train,166,2,18,5,20,139,0,172,163,151,170.71428571428572,168.85714285714286,162.89285714285714,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-18,7,2016-05-12T00:00:00+00:00,train,219,2,18,5,20,139,0,209,202,219,199.0,200.85714285714286,198.78571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-19,7,2016-05-13T00:00:00+00:00,train,183,3,19,5,20,140,0,178,174,135,171.28571428571428,171.0,163.03571428571428,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-05-19,7,2016-05-13T00:00:00+00:00,train,220,3,19,5,20,140,0,211,223,219,197.28571428571428,201.0,200.03571428571428,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-05-20,7,2016-05-14T00:00:00+00:00,train,171,4,20,5,20,141,0,177,160,170,173.71428571428572,173.0,163.92857142857142,159,
